2022/04/27 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
159,13:00〜14:00,04月26日,22:41,36,73
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
117,13:00〜14:00,04月26日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
154,15:00〜16:00,04月26日,22:41,31,76
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
118,15:00〜16:00,04月26日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/04/26,00:00,75,76,57,130
2022/04/26,01:00,72,74,55,130
2022/04/26,02:00,71,75,54,130
2022/04/26,03:00,73,75,53,136
2022/04/26,04:00,75,75,55,136
2022/04/26,05:00,75,76,55,136
2022/04/26,06:00,77,77,56,136
2022/04/26,07:00,85,84,61,139
2022/04/26,08:00,96,97,66,144
2022/04/26,09:00,103,106,71,145
2022/04/26,10:00,109,112,73,149
2022/04/26,11:00,113,116,73,153
2022/04/26,12:00,113,112,71,157
2022/04/26,13:00,115,117,72,159
2022/04/26,14:00,117,116,73,159
2022/04/26,15:00,118,118,76,155
2022/04/26,16:00,116,113,74,156
2022/04/26,17:00,111,109,71,156
2022/04/26,18:00,108,107,72,150
2022/04/26,19:00,108,108,72,148
2022/04/26,20:00,104,104,70,148
2022/04/26,21:00,97,97,65,148
2022/04/26,22:00,91,91,61,147
2022/04/26,23:00,85,87,62,135
最大使用率(%),時間帯
76,15:00〜16:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
160,14:00〜15:00,04月27日,00:00,45,68
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
110,14:00〜15:00,04月27日,00:00
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
147,19:00〜20:00,04月27日,00:00,39,72
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
106,19:00〜20:00,04月27日,00:00
DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2022/04/26,00:00,79,0
2022/04/26,00:05,78,0
2022/04/26,00:10,78,0
2022/04/26,00:15,77,0
2022/04/26,00:20,77,0
2022/04/26,00:25,76,0
2022/04/26,00:30,76,0
2022/04/26,00:35,75,0
2022/04/26,00:40,75,0
2022/04/26,00:45,75,0
2022/04/26,00:50,74,0
2022/04/26,00:55,74,0
2022/04/26,01:00,74,0
2022/04/26,01:05,73,0
2022/04/26,01:10,73,0
2022/04/26,01:15,73,0
2022/04/26,01:20,73,0
2022/04/26,01:25,72,0
2022/04/26,01:30,72,0
2022/04/26,01:35,72,0
2022/04/26,01:40,72,0
2022/04/26,01:45,72,0
2022/04/26,01:50,72,0
2022/04/26,01:55,72,0
2022/04/26,02:00,72,0
2022/04/26,02:05,72,0
2022/04/26,02:10,71,0
2022/04/26,02:15,71,0
2022/04/26,02:20,71,0
2022/04/26,02:25,71,0
2022/04/26,02:30,71,0
2022/04/26,02:35,72,0
2022/04/26,02:40,72,0
2022/04/26,02:45,73,0
2022/04/26,02:50,73,0
2022/04/26,02:55,73,0
2022/04/26,03:00,73,0
2022/04/26,03:05,73,0
2022/04/26,03:10,73,0
2022/04/26,03:15,74,0
2022/04/26,03:20,74,0
2022/04/26,03:25,74,0
2022/04/26,03:30,74,0
2022/04/26,03:35,74,0
2022/04/26,03:40,74,0
2022/04/26,03:45,75,0
2022/04/26,03:50,75,0
2022/04/26,03:55,75,0
2022/04/26,04:00,75,0
2022/04/26,04:05,75,0
2022/04/26,04:10,75,0
2022/04/26,04:15,75,0
2022/04/26,04:20,75,0
2022/04/26,04:25,75,0
2022/04/26,04:30,75,0
2022/04/26,04:35,75,0
2022/04/26,04:40,75,0
2022/04/26,04:45,75,0
2022/04/26,04:50,76,0
2022/04/26,04:55,76,0
2022/04/26,05:00,76,0
2022/04/26,05:05,76,0
2022/04/26,05:10,76,0
2022/04/26,05:15,76,0
